Customer,Type,Text,Summary,sim_score
Notion,Appstore/Playstore,"User: I just recently discovered Notion, tried it out on my PC, etc., and now I'm using it on my iPhone and I'm therefore a very fresh user. I would have the idea to allow you to delete entries faster, drag and drop them into a trash can or click twice and then they are deleted. Maybe it's a good idea.",User is a fresh Notion user and suggests allowing faster deletion of entries by dragging and dropping them into a trash can or clicking twice to delete them.,0.726720929145813
Notion,Appstore/Playstore,"User: Notion evangelist (?) It's an app that was recommended by friends around me while receiving rave reviews, but it's really not good to see the service these days.
If you get paid to do the service, please make it a little straight...
No matter how many times I delete and reinstall the app, the document doesn't open. (Infinite loading) It takes 3 to 4 times to open properly, and even then, if you turn off the app, it loads infinitely again...
Occasionally, I see this trend on PCs, but many difficult situations occur because they don't support offline mode. I think I should use a basic memo app or go back to Evernote. I don't think the saying that Guguan is a famous building came out of nowhere."," User is disappointed with Notion, as it is not as good as they expected and has issues with loading documents, especially when offline. They suggest using a basic memo app or going back to Evernote.",0.7236655354499817
Notion,Twitter,"User: Newly launched @NotionHQ templates in the thread 🧵👇
#notiontwt #Notion #Productivity
User: @NotionHQ Digital Brain 🧠
@NotionHQ 🔖 Digital Brain was created to help you regain control of your life. It includes Tiago Forte's PARA System &amp; other tools. 🧑💻 @notionpez 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez Everyday OS 🧠
@NotionHQ 🔖 ✓ 10x more efficient in life &amp; work ✓ Your Tasks, Projects, Goals, Notes &amp; more ✓ Entirely in Notion 🧑💻 @SabbahJonathan 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan Academic PKM template 👩🎓
@NotionHQ 🔖 A comprehensive system for academics &amp; students, combining project &amp; knowledge management with a Zettlekasten approach 🧑💻 @GenShanahan 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan Character Compendium 5e for D&amp;D ✨
@NotionHQ 🔖 In the Character Compendium 5e Notion Template, you'll find everything you need to keep track of all your D&amp;D characters 🧑💻 @minvathemes 🔗. <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan @minvathemes Cerebral Manag 🎯
@NotionHQ 🔖 Cerebral Manager is a complete productivity and digital management system designed for all aspects of daily life. 🧑💻 @MintedKenny 🔗.<STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan @minvathemes @MintedKenny Click below 👇 &amp; Have a look 👀 at more than 1120 @NotionHQ templates 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity",User is excited about the new Notion templates and mentions that they are a great addition to their design process. They also mention that they are using Notion for their personal and business projects.,0.6236448287963867
Notion,Twitter,User: Efficiency gains with the new @NotionHQ button feature. <STRICT_LINK>,User is excited about the new @NotionHQ button feature and is looking forward to using it.,0.7880079746246338
Notion,Twitter,"User: I've been using @browsercompany's ARC browser for a while now. It's a little wonder (I'll leave you the video-review): <STRICT_LINK>
It's still in beta but I have 5 invitations that I'll leave below so you can try it out.
Link (FIFO): <STRICT_LINK> (add... <STRICT_LINK>
User: @robertocastro @browsercompany I've also been using it since more or less Christmas and the browser is fantastic. The profile theme has helped me a lot not to lose focus when I'm working",Nothing,0.08960163593292236
Notion,Appstore/Playstore,"User: I've only recently been using Notion and I'm really impressed, but the iPad version is bugged. For example, I can't color text and more. It's a shame, it even works on the mobile phone! I would rather use the app with a mobile revision.","User is impressed with Notion but is disappointed with the iPad version, which is buggy and doesn't work on mobile phones. They would prefer to use the app on mobile devices instead.",0.8398104906082153
Notion,Twitter,"User: I've definitely moved on to @brave Goodbye @googlechrome of the balls
The great battle, iOS VS Android has begun
(I use iPhone, but damn Apple too...)
Final Boss Adsense, monetize with another platform <STRICT_LINK>
User: @fdefree_ @brave @googlechrome I'm waiting for @browsercompany to release your browser to the general public
It looks really good and I want to try it 😁
User: @InvIngeniero @brave @googlechrome @browsercompany I'll take a look at it for iPhone that's it",User is excited about the new @brave browser and is looking forward to trying it out.,0.6161653399467468
Notion,Appstore/Playstore,"User: The segregated permissions for work team and the export function fail constantly, incidents are failed and never resolved.","User experiences frequent issues with segregated permissions and the export function, which are never resolved.",0.7639051675796509
Notion,Appstore/Playstore,"User: Absolutely love this app! It changed my life and made my life sooo much easier. It does take a while to get use to and to get the hang of it, I had to watch a few tutorials, but once you’re in it, your life is a breeze!","User loves the app and finds it extremely helpful, especially for their daily life, but takes time to get used to and requires tutorials to fully understand it.",0.7480901479721069
figma,Twitter,"User: RT @katiecooperco: If your @figma files are low on memory and you've taken lengths to reduce file size but don't see an increase in memory,…"," User is optimistic about AI's ability to amplify how we work, live, and create, and is looking forward to the conversation at @Figma's Config.",0.2007647454738617
Notion,Twitter,"User: Everyone: ""Use @googledocs it's simple – No use @evernote and @NotionHQ it's shared – No do @RoamResearch it's serious – No, use Apple Notes and Google Keep...""
Me: They ALL run INSIDE my @obsdmd 🤣😎 🤯
Be a rebel 👇 <STRICT_LINK>
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd Obsidian is built on a technology called ""Electron"".
Electron is just a Chrome browser, that runs like an app on your desktop.
So essentially Obsidian = Snazzy Browser for your notes.
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd This allows us - in theory - to browse any website.
(In practice it works 80% of the time, hence I couldn't get it to work with @tana_inc or @logseq )
While Obsidian does not support that out of the box - with a plugin it's easy. Let's get to it!
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq Go to Settings &gt; Community Plugins. Search for ""Custom Frames""
Install it. <STRICT_LINK>
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq In the Obsidian settings there will be now a new entry ""Custom Frames"" (towards end of your list)
Find the ""New Frame"" button and click it. A Frame is such a browser window, that we can use to access all of the services.
The new entry will appear in the list above the button. <STRICT_LINK>
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq Configure your Frame
1 Set the URL (<STRICT_LINK>, <STRICT_LINK> or <STRICT_LINK> - copy &amp; paste from Browser)
2 ✅ ""open in center"" to open the service like a tab (otherwise it's in the sidebar)
3 ✅ ""Add Ribbon Icon"" to display a side icon. <STRICT_LINK>
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq Specify the icon you want to use.
Go to <STRICT_LINK> and find an icon you like.
Copy paste it's name into the ""icon"" textfield in previous step. <STRICT_LINK>
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq RESTART OBSIDIAN
Your new ribbon icon should now appear on the left.
You will have to log in to Google/Apple/Evernote/... the first time. But then it will remember you. (Just like in a browser)
On the top right you find a few buttons, to reload the page. <STRICT_LINK>
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq Summary:
► Download ""Custom Frames"" plugin
► Add frames to any website, as Obsidian is technically a browser.
► This technique works with ANY website. So you can integrate google calendar, facebook or a todo app into obsidian!
User: @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq Obsidian is THE note-taking app to rule them all. I focus on helping Academics &amp; Knowledge Workers, to leverage its capacities to the max. If you want to propel your academic career, join my seminar this week and become an ""Effortless Academic""!
<STRICT_LINK>
User: @Artifexx @googledocs @evernote @NotionHQ @RoamResearch @obsdmd @tana_inc @logseq @SaveToNotion #Thread #Study","The user is excited about the new features in Obsidian, including the ability to add custom frames and customize the ribbon icon. They are also excited about the new features in the Notion app, including the ability to add custom frames and customize the ribbon icon.",0.24356460571289062
Notion,Appstore/Playstore,"User: I can see the first screen, but even when I tap the page I want to open, a round and round 🌀 appears on the screen and I can't open it.
All pages can be viewed and edited from Safari, though.
I don't know why the mobile app suddenly stopped opening pages."," User is unable to open pages in the mobile app and sees a spinning circle on the screen, making it difficult to access. They are also unable to view and edit pages from Safari, but can do so from there.",0.7512996196746826
figma,Twitter,"User: Did this to learn how to add details to my illustration. Found on Behance so I decided to replicate using @figma. Took me a minute but I’m finally done. So what do you think? <STRICT_LINK>
User: @p_ierre_ @figma This is so beautiful. I love it",Nothing,0.07823452353477478
Notion,Twitter,"User: Got the much awaited @browsercompany Arc invite but sadly no mac to try on Awaiting the windows launch 🚀 Or Iam going hackintosh but if things go well mac mini m2 by EOY 😼 <STRICT_LINK>
User: @ayushmokal6 @browsercompany meko dede vro","User is excited about the new @browsercompany Arc invite and plans to try it on a Mac, but is waiting for the Windows launch.",0.8240014314651489
Notion,Appstore/Playstore,"User: I'm trying to use a notice, but when I try to use the slash (/) command, it flickers for a while and then turns off. Also, even if you try to press the + button on the side, it also blinks for a while and then immediately turns off, making it inconvenient to use. Please fix it as soon as possible.","User finds the Notion notice feature inconvenient and frustrating, as it flickers and turns off when trying to use the slash (/) command and the + button on the side. They request a fix as soon as possible.",0.693905234336853
Notion,Twitter,"User: I'm working on something for all of my Newsletter people.... <STRICT_LINK>
User: A quick overview of The Newsletter Growth Deck!
I built this @NotionHQ dashboard to keep track of my cross-promos, ads, and repurposed content for multiple newsletters.
Do you need something like it? <STRICT_LINK>
User: @JensLennartsson @NotionHQ This looks excellent
User: @DaleBryceL @NotionHQ Thanks Dale! Something that would help you?
User: @JensLennartsson @NotionHQ Interested in the design more than the content, design is elite",User is working on a project for their newsletter and is seeking feedback on their design.,0.6318830251693726
Notion,Twitter,"User: Less than 500 followers and looking for connections? Contact me, lets engage and support each other on our journey, also comment on this tweet with what you do and let everyone know! <STRICT_LINK>
User: @carltheauditor Hi Carl,
I'm a real estate investor, coach and mentor, based in the UK.
Love @NotionHQ and use it to run my business. I help people use Notion on my Youtube channel and am starting to build Notion templates too...
Great to connect!",Nothing,0.12210431694984436
Notion,Twitter,User: Efficiency gains with the new @NotionHQ button feature. <STRICT_LINK>,User is excited about the new @NotionHQ button feature and is looking forward to using it.,0.7880079746246338
Notion,Twitter,"User: I just heard about the Arc browser made by @browsercompany and it looks really sleek and cool. I have not wanted to try out and use a browser as much as Arc. I've been using Firefox and love it, but if Arc comes to windows and Android i might switch browser","User is excited about the new features in the Arc browser, including the ability to create a new tab and pin it to the top, and the ability to create a new window with a single click.",0.6289105415344238
Notion,Twitter,"User: Less than 500 followers and looking for connections? Contact me, lets engage and support each other on our journey, also comment on this tweet with what you do and let everyone know! <STRICT_LINK>
User: @carltheauditor Hi Carl,
I'm a real estate investor, coach and mentor, based in the UK.
Love @NotionHQ and use it to run my business. I help people use Notion on my Youtube channel and am starting to build Notion templates too...
Great to connect!"," User is a teacher and uses Notion to create interactive lessons for their students, mentioning that it's a great tool for their students to use.",0.2664065659046173
figma,Twitter,"User: Apparently there are a trove of GPT plugins that are part of the Figma community. But I think the capabilities we are hoping come about are something like ChartGPT that purports to be able to create visualizations from text. cc:
@MatthewBerman @Stephane_Pop <STRICT_LINK>
User: @mrhinkle @MatthewBerman This would be a nice use case for sure!
User: @stephane_pop @MatthewBerman The reason I think it's so interesting for in app ChatGPT is the use case of using @figma to @webflow without that context ChatGPT in the Figma app itself isn't as interesting to most. 
<STRICT_LINK>",User expresses gratitude for donations in support of #MMOSS and appreciates the kindness of Figma and Alex_FigmaEdu.,0.24172423779964447
figma,Twitter,"User: Day 5 of #100DaysOfCode I haven't done a lot of coding, but instead I continued my ongoing project in @figma 
I did some layer management, to name the layers of the components to how they would be named in the development process. Still some coding involved. I think it counts 🦄",User is looking for the #Config2023 IRL attendees Slack/Discord to share the excitement and discuss the event. They found a Twitter list from @rogie and are working on a Slack for the community to play and get stoked together.,0.22368258237838745
Notion,Appstore/Playstore,"User: I love the app, but it almost doesn't load anymore and I can't access my notes, which I really need 😬"," User loves the app but is experiencing issues with not being able to access their notes, which they need.",0.8211109638214111
Notion,Twitter,"User: Hello @browsercompany—thank you for inviting me to join Arc. It's my birthday, so it was pretty special receiving the email today! The split view has already changed my life for the better. And Easel is AMAZING. So so grateful. I can't wait to become an Arc power user.
If you… <STRICT_LINK>
User: @SepBaz @browsercompany Love this timing, happy happy birthday Sepy! 💙",User is excited about the new features in the Arc app and is looking forward to using them.,0.48083925247192383
Notion,Twitter,User: It's been over a month on the @browsercompany's Arc browser and hands down the best transition I have made in many years. A blog coming out sometime soon.,"User is excited about the new features in the @browsercompany's Arc browser, including the ability to create a new tab with a custom URL and the ability to create a new tab with a custom background image.",0.6292071342468262
Notion,Twitter,"User: Love the Site Search that @browsercompany added to their @arcinternet browser!! 🤩
<STRICT_LINK>","User is excited about the new features in the @browsercompany browser, including the new site search feature.",0.6799666881561279
figma,G2,"User: improves visibility and captures stakeholder feedback in a centralized location, provides the source of truth for designs, user flows and wireframes
User: Capturing feedback is super easy and contextual. Changing text content on Fig-jam is super easy without even opening Figma. I also love that I can use the Figma design system components on Fig-jam.
User: I will love that if you modify a Figma design that is on a Fig-jam board that design gets automatically updated on Fig-jam. currently I have to copy and paste manually","The user finds Miro helpful for understanding processes and collaborating with different teams, as it allows everyone to be on the same page. They also mention the need for the ability to import and export PowerPoint files, as well as creating their own version of PP for presentations.",0.3848321735858917
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @DonorsChoose @figma I am hoping to spread some joy and positivity with compliment cards and more for each of my high schoolers. I want them to see their worth and value❤️❤️
<STRICT_LINK>","User's Pixel Art in Figma blog post is the most viewed blog post of all time, and they need to create more tutorials and post them on their blog more often.",0.40718549489974976
Notion,Twitter,"User: Less than 500 followers and looking for connections? Contact me, lets engage and support each other on our journey, also comment on this tweet with what you do and let everyone know! <STRICT_LINK>
User: @carltheauditor Hi Carl,
I'm a real estate investor, coach and mentor, based in the UK.
Love @NotionHQ and use it to run my business. I help people use Notion on my Youtube channel and am starting to build Notion templates too...
Great to connect!",Nothing,0.12210431694984436
figma,Twitter,"User: I just published a new version of the #pagger in the @figma community.
- now you should be able to assign tags
- now the state of the pages should not share between accounts
- now you should be able to test it as long as you want (not in the same file)
<STRICT_LINK>",User suggests restoring previous versions of @figma components without restoring the entire file and forking a library.,0.25304466485977173
Notion,Appstore/Playstore,"User: I like Notion dogs. I use it every day to manage my schedule, but I can't use my phone, Aki... Please fix the bug as soon as possible.","User likes Notion and uses it daily to manage their schedule, but faces issues with their phone not working with the app.",0.7392550110816956
Notion,Appstore/Playstore,User: I can't properly work on ipad with notion neither through website nor application. Its a pain. I'm using ipad magic keyboard and struggling,"User finds it difficult to work on their iPad using Notion, website, and application, and struggles with using the ipad magic keyboard. They are using the ipad magic keyboard and find it a pain.",0.890154242515564
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @DonorsChoose @figma I learned of Figma yesterday. I am interested in learning more and trying out FigJam in my classroom. I love having collaborative and comfortable spaces in the classroom for students to work. This tool and the flexible seating options may just do that. 
<STRICT_LINK>","The user works a 9-5 job and runs a freelance design business, using various tools to stay organized. They use Todoist, Notion, Clockify, SumUp, Typefully, Miro, Slack, Gmail, Google Calendar, and Apple apps. They have not heard of superhuman yet, but may create a thread to discuss the pros and cons of each tool.",0.24287505447864532
figma,G2,"User: With Miro we can now use one system with endless space to build upon. We dont run into space issues anymore and everyone can easily access and edit it, whereas before that was more difficult.
User: I am a merchant who uses Miro to collaborate with design when building our seasonal assortment. I love how intuitive and visual it is.
User: It has difficulty loading once the boards are built. I create and build on lots of boards, but it needs to be able to withstand lots of boards and images to be a collaborative visual platform.","The user finds Miro excellent for facilitating collaboration during workshops and team-based activities, praising its real-time collaboration capabilities, wide range of tools and templates, and rich media integration. However, they experience performance issues with large boards or many simultaneous users and feel that customization options can be restrictive.",0.7046781778335571
figma,Twitter,"User: A free course by @Figma to help you get started in design. It includes:
Lessons
Exercises
Practice files
<STRICT_LINK>","A user shared their daily tech stack for their freelance design business, which includes Todoist, Notion, Clockify, SumUp, Typefully, Miro, Figma, Slack, Gmail, and Google Calendar. Another user asked why they chose these apps and shared their own tech stack.",0.25247877836227417
Notion,Appstore/Playstore,"User: I'm using the app very well, but after the initial installation, I can't connect to the workspace from the mobile app. I'm using the web because only the first screen comes up after logging in and the Amu page doesn't appear.
The models are iPhone 14pro and iOS 16.4.
Please correct it.","User is experiencing issues with the app not connecting to their workspace on their iPhone 14pro and iOS 16.4, and is using the web instead.",0.7040393352508545
Notion,Appstore/Playstore,User: Blank white loading screen when you click on anything in the app. Reinstalled and it works fine for one time then completely breaks again. Can’t even get to settings to try and refresh the cache.," User experiences a blank white loading screen when clicking on anything in the app, and reinstalling the app does not resolve the issue. They are unable to access settings to refresh the cache and are unable to use the app again.",0.9294222593307495
Notion,Appstore/Playstore,"User: I just paid 45Kr for the pro subscription just to find out that it’s not compatible with the MacBook version. So now I just lost money on nothing, because the solution is canceling (no refund) my subscription for then, subscribing, and paying again on my MacBook😡","User paid 45Kr for the pro subscription but found it incompatible with their MacBook version, resulting in a loss of money. They are considering canceling the subscription and re-subscribing on their MacBook.",0.9197128415107727
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @LHDavis2209 @DonorsChoose @figma Our project only has 30 days left and we still need $78 until it’s funded! @DonorsChoose @figma #clearthelist #TeacherAppreciation <STRICT_LINK> <STRICT_LINK>
User: @vanzandt1 @LHDavis2209 @DonorsChoose @figma We just fully funded your project! Happy Teacher Appreciation Week :)"," User is looking for DonorsChoose projects to fund at Figma Edu, where they provide free access to Figma's design and collaboration tools for educators.",0.7603393793106079
Notion,Twitter,User: @arcinternet @_adenab pls don’t get rid of folders that would ruin the browser for me. they could be improved sure but pls don’t axe them :(,User is frustrated with the browser's performance and is considering switching to Chrome.,0.29100728034973145
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @DonorsChoose @figma I’m new to the Figma world, but I’m definitely going to sign up for the educator plan! We are one-to-one with Chromebooks and I’m always looking for ways to make learning fun and creative! Thank you for this opportunity and happy Friday!! ☺️✏️💻 <STRICT_LINK>
User: @SchoolSeslar @DonorsChoose @figma Welcome to the Figma Fam 🙌 Figma for Education just made a donation to your project :) Make sure to follow our account to stay up to date on other DonorsChoose opportunities this week! We're just getting started 🎉🎉
User: @Alex_FigmaEdu @DonorsChoose @figma Thank you so much!! 💻✏️💙",User asked developers how many tabs they have open and whether Photoshop and Figma count. The user then mentioned 40 tabs.,0.24388721585273743
figma,G2,"User: We could visualize an app design on the mobile screen before the actual design. Help understand the UI / UX before design implementation and coding
User: Ease of use and detailing in the app was really fantastic. It gives the feel of a real app before actual implementation. I think it is an awesome app to jam before you actually play!
User: Wanted to have a way to see transition of the screens if possible. Possibly, how does the app act when CTAs are clicked","Users prefer Miro over Figma for quickly creating and connecting shapes, arrows, and lines, as well as using templates. However, they find grouping and selecting objects within groups cumbersome and dislike the lack of padding between text and shape edges.",0.10890170931816101
figma,Twitter,"User: I’m a designer and I’ve recently been learning low code development. So I’ve been inspecting designs on Figma to implement. This has really helped my understanding more the POV of a developer when inspecting Figma. I noticed that you can get pretty much all the info you need on the inspect tab but if you need to export something you have to go back to the design tab all the way to the bottom.
Now this is when you are an editor on the file. The view only POV is easier to export cause even though export is a different tab, its not cluttered. But when you’re an editor on the file switching between design and inspect is hectic.
So I suggest if there could be an export option too on the inspect tab.","User is confused about the inconsistent behavior of a ComboBox component, where the same properties in the various components affect the appearance of the component. They are experiencing issues with the icon component, where the same properties affect the appearance but not the icon. The user provided a simplified file to demonstrate the issue.",0.08220168203115463
Notion,Twitter,"User: Hey guys! I'm excited to share that @notionjoy is now live 🤩
It's a Notion template marketplace built completely using @NotionHQ and @super_ as I wanted to explore the capabilities of these tools.
Please do check it out and let me know what you think 👇 <STRICT_LINK>
User: @heyraiu @notionjoy @NotionHQ @super_ Good day! I am now using your template for monthly expenses. I have changed the currency on my table databases but with the total chart, no. So, how can I change it? Thank you."," User is excited about the new Notion template marketplace, which is built using NotionHQ and Super, and plans to use it for monthly expenses.",0.6266701221466064
Notion,Twitter,User: 📊 Many templates in @NotionHQ use the acronym PARA to help organize and manage business projects. But what does PARA stand for? Let's break it down:,"User shares a free template for Notion, which is a collection of 12 templates for various purposes, including a personal website, a portfolio, a blog, and a landing page.",0.4749543070793152
Notion,Twitter,"User: ""how long have i spent playing around with the new site search feature in the latest @browsercompany @arcinternet update?""
""yes"" <STRICT_LINK>",User is excited about the new features in the latest @browsercompany @arcinternet update and is eager to try them out.,0.628982663154602
Notion,Twitter,User: @arcinternet @joshm I stopped using ark as my primary browser only because it eats too much memory. I'll wait for you to reduce the RAM consumption,User is frustrated with the browser's memory consumption and is considering switching to another browser.,0.49343234300613403
Notion,Appstore/Playstore,User: So many issues… the most annoying one is… whenever I copy something and try to paste it outside of notion the content I coped in notion would disappear. I am sure I clicked “copy” not “cut”.,"User experiences issues with copying and pasting content in Notion, as it disappears after copying. They believe they clicked ""copy"" instead of ""cut.""",0.9320346713066101
Notion,Twitter,"User: @arcinternet this feature is fantastic. is there any way to ""add"" a website to this functionality from the user end? What controls when this search is possible vs when it's not?
User: @Gavmn @arcinternet Yup, you can add websites. They made a blog about it, and here it is: <STRICT_LINK>","User is excited about the new features in the latest version of BrowserCO, including the ability to add websites to the search bar and the ability to add websites to the search bar from the user end.",0.5404208898544312
zoom,Appstore/Playstore,User: Very bad exp.,Nothing,0.14601761102676392
Notion,Twitter,"User: I've been contemplating becoming a Notion Creator for a while. Now I'm taking the first step! Excited to say hello to the @NotionHQ community and make some new friends 🤍 I have a lot to be shared with you all ! 🚀
User: @CreatorBaraa @NotionHQ Good to know Baraa
Welcome to Twitter world Just stay consistent and don't give up",User is excited to join the Notion Creator community and is looking forward to connecting with others.,0.7335863709449768
Notion,Twitter,"User: How do I access Notion?
👉🏻 <STRICT_LINK>
#AyudaNotion #Notion @NotionHQ",User is seeking advice on how to access Notion and is seeking assistance from the community.,0.5065613985061646
figma,G2,"User: Searchable and editable document which can be easily used.
User: Very fast way to ideate 
No extra documentation copy/digitalization 
Easier to have interactive and more engaging meetings.
User: there's no archive 
there's no way to ""obsolete"" things in the infinite board 
loading time","The user appreciates Miro as a platform for digital collaboration, facilitating hybrid work between remote and office environments. They find the tools accessible for newcomers but scale well for power users to leverage templates and tools that adapt to content and user needs across a project or workflow's stages. The user also mentions the importance of managing board sprawl and ensuring the right individuals have access to the right content in a timely manner.",0.509458065032959
Notion,Appstore/Playstore,"User: I usually use an iPad, but I can't connect to the keyboard... When will it be improved? I think this problem has been around for a while...",User is experiencing connectivity issues with the keyboard on their iPad and is seeking a solution.,0.7306877374649048
figma,Twitter,"User: ❤️ Love this! @tana_inc 
Check out Tana MacOS Icons by FEELFETCH on @figma: <STRICT_LINK> <STRICT_LINK>
User: @Jimmy_JingLv @tana_inc @figma In my mind, @tana is kore vibrant and minimal, not this metallic 😅🤍","A user shared their DonorsChoose project link with the Figma community, seeking funding for their project related to Figma for Education. The project had 30 days left and needed undefined to be fully funded. Another user responded that they had fully funded the project in celebration of Teacher Appreciation Week.",0.09444870054721832
zoom,Appstore/Playstore,User: Superb quality,User praises Zoom for its superb quality.,0.567435085773468
figma,Twitter,"User: What if you could restore previous versions of your @figma components without restoring the entire file? ❖⏳ <STRICT_LINK>
User: @alexeinars @figma Awsome!
And what about being able to Fork a Library, that would be heavenly.
User: @1stfloor @figma It's already possible with branching. But you have to be on the Organization plan in order to use it."," A user shared their App Store screenshot designs created using Figma, and another user suggested trying AppShots for a faster design process, offering a trial and requesting feedback.",0.279995322227478
figma,G2,"User: How might we collaborate efficiently in a hybrid work environment? 
 
Workshopping within miro means people can participate in workshops remotely, regardless of where they are in the planet. This has also meant that travelling for workshops has become less important - saving the business money.
User: Obviously the pandemic force a lot of us to find new ways to collaborate and connect without being face to face. Miro was clearly ahead of the game in this regard. But even since we're seeing more of each other in the flesh, miro still seems to be adding value with how easy it ease to document workshops, quickly capture ideas, and bring people together to brainstorm.
User: There are very few things to dislike about miro. There are some very minor things like how tables not being incredibly user-friendly, limitations in how you can modify shapes (particularly for the sake of creating wireframes). But all in all, this stuff is nice to have and the fact that you can even do basic wire framing along side everything else that you can do is a win.","Users appreciate Miro's ability to align remote meeting participants and create engaging, self-documenting workshops. The speed and fluidity of the application enhance the facilitator experience. However, the licensing model and board structure can be confusing for infrequent collaborators, and users suggest improving security by including the entire enterprise as users and charging only for power users.",0.6919585466384888
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @DonorsChoose @figma I am hoping to spread some joy and positivity with compliment cards and more for each of my high schoolers. I want them to see their worth and value❤️❤️
<STRICT_LINK>","User's Pixel Art in Figma blog post is the most viewed blog post of all time, and they need to create more tutorials and post them on their blog more often.",0.40718549489974976
figma,Twitter,"User: Handling a pen after sooo long!
This wouldn’t have taken me too long, if I would’ve used @figma 
but sometimes its real necessary to sit back and enjoy the process!
A crazy level automation using @zapier @airtable @render &amp; @OpenAI Gpt 4 <STRICT_LINK>
User: @mragniva @figma @airtable @render @OpenAI <STRICT_LINK>","A user shared a tutorial on creating a folded gradient effect in Figma without plugins, while another user asked about a link to a free money glitch and mentioned finding a trading bot.",0.23243851959705353
figma,Twitter,"User: @nick__pattison @figma This kind of thing worries me. I need to satrt saving work offline, Have you contact the Figma team? Maybe they can find it. Maybe one of the team on twitter can help."," User suggests creating an OpenAI chatbot and Figma plugin for Josh Taylor, as they believe it's already out there.",0.34759506583213806
Notion,Twitter,User: Efficiency gains with the new @NotionHQ button feature. <STRICT_LINK>,User is excited about the new @NotionHQ button feature and is looking forward to using it.,0.7880079746246338
Notion,Appstore/Playstore,"User: I’m not sure what the issue is but, since 2 days whenever I open the app it just shows me a blank screen. Not working for me at all. Please advise.",Nothing,0.14260946214199066
Notion,Appstore/Playstore,User: I was loving using notion for the last 4 months. But randomly got logged out and when k tried to log back in it’s acting as if I’m a new user and everything I’ve created has disappeared including important information I need to work. I contacted support twice in the last week and no one has gotten back to me. This isn’t professionally handled .,User loves using Notion for the last 4 months but experienced issues with logging in and losing important information. They contacted support twice but have not received a response.,0.8040298223495483
figma,G2,"User: The ability to churn through large amounts of data, draw correlations and glean new insights. Having all information in one place within a visually stimulating format helps explore information in a way not possible via standard means.
User: Very simple and intuitive - the ability for all information in one place with an unlimited whiteboard space - great for collaboration and forming new ideas and making insights
User: Can become slightly clunky when uploading multiple files - some PDFs prove hard for read. I have to continually keep logging in on my work account if it has been inactive for a short while","Users appreciate Figma's collaborative whiteboard feature, flexibility in adding people to projects, and the ability to log in from anywhere. However, they suggest adding more libraries/packages for a funkier experience.",0.4405566453933716
Notion,Twitter,User: Just installed Arc browser @browsercompany. It looks soo goood. And now I have 4 browsers. It's going to be fun #Arcbrowser,User is excited about the new Arc browser and has 4 browsers now.,0.8388454914093018
